"GEOID","NAME","Particulate.Matter"
"34001013302","133.02",7.31162832831979
"34001013500","135",6.89995509981259
"34001011403","114.03",6.56699022406128
"34001013201","132.01",7.34612955774686
"34001983400","9834",6.58042859944182
"34001000300","3",7.49080828986193
"34001012502","125.02",7.41506692297785
"34001012602","126.02",7.06820310358618
"34001012701","127.01",7.51496435789061
"34001012702","127.02",7.06782111483701
"34001000100","1",7.34548004058465
"34001001200","12",7.47879076570318
"34001001400","14",7.21455620687623
"34001000200","2",7.29391200098589
"34001000400","4",7.16507637422821
"34001002300","23",7.3592255313058
"34001001100","11",7.500011632767
"34001001500","15",7.57048436627088
"34001002400","24",7.34760584381319
"34001001900","19",7.09073367056254
"34001011702","117.02",6.60772706950756
"34001010101","101.01",6.73271605002201
"34001011600","116",6.64270835265346
"34001010403","104.03",6.52951092590608
"34001011803","118.03",7.11656620916912
"34001000500","5",7.41800418136252
"34001010501","105.01",6.73243291848822
"34001011401","114.01",6.74825716440198
"34001010401","104.01",6.63673316899478
"34001012200","122",7.27437747821211
"34001011802","118.02",6.54431698423402
"34001001300","13",6.88954141093491
"34001010700","107",6.93421604030925
"34001011500","115",6.80454705594027
"34001011202","112.02",7.02958092458948
"34001010600","106",6.89766598341797
"34001012801","128.01",7.47367328955546
"34001012802","128.02",7.09073209104547
"34001013000","130",7.30273636642956
"34001010200","102",6.84571170893954
"34001002500","25",7.15268876849407
"34001010300","103",6.86958381715201
"34001010102","101.02",6.91106567078003
"34001010900","109",7.06457824815521
"34001011000","110",7.15404748955643
"34001011100","111",7.34908935551806
"34001011201","112.01",7.26058886274433
"34001011300","113",7.44310155907557
"34001011701","117.01",6.47721092716279
"34001010503","105.03",6.59701034720245
"34001010800","108",7.19477987906016
"34001011900","119",7.09247012770196
"34001012000","120",6.88815383447932
"34001012100","121",6.86807926943807
"34001012302","123.02",7.22331009904477
"34001012401","124.01",7.06796143336714
"34001012402","124.02",7.09159392334567
"34001012501","125.01",7.18195779760496
"34001011804","118.04",6.95326143816718
"34001010505","105.05",6.69095925403192
"34001011404","114.04",6.52869839719763
"34001011805","118.05",6.87838686963787
"34001010105","101.05",6.89709026267359
"34001010104","101.04",6.91287931411148
"34001010506","105.06",6.58493522465944
"34001013301","133.01",7.12790742774827
"34001013102","131.02",7.20724186455034
"34001013202","132.02",7.24005916147097
"34001013101","131.01",7.30268137828387
