"GEOID","NAMELSAD","Particulate.Matter"
"47117955200","Census Tract 9552",7.20522114982526
"47117955100","Census Tract 9551",7.35302961446696
"47117955000","Census Tract 9550",7.17755796327984
"47117955300","Census Tract 9553",7.67593020581829
"47117955500","Census Tract 9555",7.02016645416098
"47117955400","Census Tract 9554",7.38222293543883
