"GEOID","NAME","Particulate.Matter"
"23009965300","9653",3.97907807011586
"23009965100","9651",3.49020948595838
"23009965800","9658",4.01019440575621
"23009966300","9663",4.00247533494493
"23009966400","9664",4.08766703258226
"23009966600","9666",4.11065462564989
"23009965700","9657",3.72071053232545
"23009965400","9654",3.99144791806824
"23009966200","9662",4.1293702071174
"23009965900","9659",3.85720425642569
"23009965200","9652",3.67447781440612
"23009966100","9661",4.08581777751276
"23009965504","9655.04",3.80551079299854
"23009965503","9655.03",4.14892138797234
"23009966700","9667",4.0627944651047
"23009966000","9660",3.86346847119385
"23009966500","9665",4.06194927131451
