"GEOID","NAME","Particulate.Matter"
"40031002500","25",7.66594668832504
"40031002403","24.03",5.8965462692197
"40031002005","20.05",6.11355235839802
"40031002302","23.02",5.58040230676037
"40031002401","24.01",5.51390461188376
"40031000200","2",7.08168829551078
"40031002100","21",5.88845804329482
"40031000100","1",6.49653435047434
"40031000800","8",6.75625760057627
"40031002003","20.03",6.07673364596989
"40031001902","19.02",6.14054147356227
"40031002404","24.04",6.27102227009238
"40031002301","23.01",5.67934323905077
"40031002004","20.04",6.0502000364572
"40031000700","7",7.63736502338303
"40031000900","9",7.21613167458675
"40031001000","10",7.66754293826912
"40031001100","11",7.26230887550642
"40031001400","14",7.54599379218452
"40031001500","15",7.17117994183941
"40031001600","16",6.78391878423999
"40031001700","17",7.32651417287488
"40031001901","19.01",6.26306718988364
"40031002001","20.01",6.01034786075156
"40031002200","22",5.40270190486423
"40031000300","3",7.433994107291
"40031000401","4.01",7.48329370855502
"40031000402","4.02",6.93619586586712
"40031000403","4.03",5.88195474626063
"40031000501","5.01",6.94714193014582
"40031000502","5.02",6.06614182890237
"40031000600","6",7.59201378261607
