"GEOID","NAME","Particulate.Matter"
"47141000303","3.03",7.5664445681076
"47141000600","6",8.28514320234157
"47141000301","3.01",7.46009657965839
"47141001100","11",7.87184459776543
"47141000200","2",7.59132728280826
"47141000800","8",8.46194192225996
"47141000900","9",7.86994550964861
"47141000700","7",8.23288291267185
"47141000100","1",6.56452926710767
"47141001300","13",7.18052953385276
"47141001000","10",7.63694937971926
"47141001200","12",7.81814983307957
"47141000500","5",8.01639677178223
"47141000400","4",7.84665305462621
"47141000302","3.02",7.78611548391833
