"GEOID","NAME","Particulate.Matter"
"36115092000","920",4.81051284273211
"36115080200","802",6.35829727599296
"36115081000","810",4.573268926437
"36115084000","840",4.82142203441275
"36115094000","940",5.14811818281043
"36115091000","910",4.92760437104482
"36115080100","801",6.36341700328555
"36115080300","803",5.17003557055378
"36115090000","900",4.69862266952733
"36115089000","890",5.15250781298833
"36115085000","850",5.0481249081318
"36115086000","860",4.63160918616492
"36115088000","880",5.31870511238141
"36115087000","870",4.94000903670317
"36115093000","930",4.86905925416108
"36115082002","820.02",4.56723597908372
"36115082001","820.01",4.90043261878356
