"GEOID","NAMELSAD","Particulate.Matter"
"22019","Calcasieu Parish",8.30644396382548
"22111","Union Parish",7.28800513269099
"22105","Tangipahoa Parish",7.48019035042442
"22021","Caldwell Parish",7.65548244942441
"22107","Tensas Parish",7.52557825666662
"22049","Jackson Parish",7.51076185118297
"22043","Grant Parish",7.6587716891242
"22061","Lincoln Parish",7.27812347438249
"22053","Jefferson Davis Parish",8.27856865844428
"22055","Lafayette Parish",8.45299640735775
"22113","Vermilion Parish",7.97087947842065
"22035","East Carroll Parish",7.31930737319517
"22037","East Feliciana Parish",7.47210346019682
"22087","St. Bernard Parish",6.69712855535595
"22047","Iberville Parish",8.43011331586254
"22083","Richland Parish",7.64984983886826
"22099","St. Martin Parish",8.17273138529157
"22027","Claiborne Parish",7.08984837831353
"22039","Evangeline Parish",7.95548425874789
"22097","St. Landry Parish",7.87323586132807
"22077","Pointe Coupee Parish",8.18311897690346
"22059","LaSalle Parish",7.48827273586252
"22119","Webster Parish",7.28429158498878
"22093","St. James Parish",8.22281167366935
"22075","Plaquemines Parish",6.14424636677812
"22067","Morehouse Parish",7.39055249022461
"22079","Rapides Parish",7.64730305872378
"22009","Avoyelles Parish",7.63182923500193
"22127","Winn Parish",7.56394375931209
"22115","Vernon Parish",7.28427782379427
"22025","Catahoula Parish",7.60656644907559
"22007","Assumption Parish",8.24259070371133
"22031","De Soto Parish",7.12518256440577
"22017","Caddo Parish",7.2088096959275
"22081","Red River Parish",7.42234363385175
"22117","Washington Parish",7.31561853034653
"22085","Sabine Parish",7.19524599130075
"22051","Jefferson Parish",7.08476107067329
"22103","St. Tammany Parish",7.53662675957847
"22023","Cameron Parish",7.84054711645057
"22033","East Baton Rouge Parish",8.54989760784679
"22045","Iberia Parish",8.04147786478347
"22069","Natchitoches Parish",7.57829984780267
"22109","Terrebonne Parish",7.11654398390397
"22013","Bienville Parish",7.34583174526542
"22015","Bossier Parish",7.32102527867191
"22003","Allen Parish",7.87596762229021
"22073","Ouachita Parish",7.71048291652288
"22095","St. John the Baptist Parish",7.68955791566615
"22091","St. Helena Parish",7.33328032192742
"22125","West Feliciana Parish",7.78374221865256
"22101","St. Mary Parish",7.87644578910852
"22057","Lafourche Parish",6.8808136312599
"22123","West Carroll Parish",7.3620678042807
"22029","Concordia Parish",7.89693916372469
"22063","Livingston Parish",7.81529626409419
"22121","West Baton Rouge Parish",8.63803706777354
"22065","Madison Parish",7.35052920962688
"22071","Orleans Parish",7.72563109282552
"22005","Ascension Parish",8.38948931964491
"22001","Acadia Parish",8.34601197442885
"22089","St. Charles Parish",7.16223233372695
"22011","Beauregard Parish",7.6667662715909
"22041","Franklin Parish",7.62440934026284
