"GEOID","NAMELSAD","Particulate.Matter"
"13107970500","Census Tract 9705",7.20348711099335
"13107970300","Census Tract 9703",6.947027746443
"13107970600","Census Tract 9706",7.00493338497203
"13107970100","Census Tract 9701",7.01352820660323
"13107970200","Census Tract 9702",7.18592729552578
"13107970400","Census Tract 9704",7.08673375690643
