"GEOID","NAMELSAD","Particulate.Matter"
"19075960100","Census Tract 9601",6.27580640880557
"19075960200","Census Tract 9602",6.17542152276911
"19075960300","Census Tract 9603",6.06071519317025
"19075960400","Census Tract 9604",5.94917945752043
