"GEOID","NAMELSAD","Particulate.Matter"
"18075962700","Census Tract 9627",7.18168103026155
"18075962900","Census Tract 9629",7.02128750801897
"18075963200","Census Tract 9632",7.01819325570839
"18075963100","Census Tract 9631",7.36254266033353
"18075963000","Census Tract 9630",7.66122493610992
"18075962800","Census Tract 9628",7.06555583330971
"18075963300","Census Tract 9633",7.36144556115989
