"GEOID","NAMELSAD","Particulate.Matter"
"01091972900","Census Tract 9729",7.38687955023865
"01091973300","Census Tract 9733",7.23013506463847
"01091973400","Census Tract 9734",7.45346788333369
"01091973000","Census Tract 9730",7.19226138780266
"01091973100","Census Tract 9731",7.14534557826581
"01091973200","Census Tract 9732",7.1081314040555
