"GEOID","NAME","Particulate.Matter"
"41011000900","9",4.15559158260251
"41011000502","5.02",2.98972989594014
"41011000400","4",4.3593534973701
"41011000600","6",3.37827976671588
"41011001000","10",3.28759187414568
"41011000800","8",3.62472787914718
"41011001100","11",4.32280568488039
"41011000700","7",3.32114818002178
"41011000200","2",3.19428965400319
"41011000300","3",5.11578233410992
"41011000100","1",2.58235618029755
"41011000504","5.04",3.29315293827219
"41011000503","5.03",3.87745142251978
