"GEOID","NAME","Particulate.Matter"
"42095015802","158.02",7.29013986333205
"42095017607","176.07",7.85434928165855
"42095015700","157",7.25491611213265
"42095016902","169.02",8.05592069575133
"42095016001","160.01",7.41115875190283
"42095016100","161",8.20943809410429
"42095016700","167",8.15013662066329
"42095016800","168",8.26496053558807
"42095017200","172",8.53962631564723
"42095017300","173",8.57433388269864
"42095016600","166",8.26724617420593
"42095017402","174.02",8.2452841735541
"42095017501","175.01",8.16395919031008
"42095017502","175.02",8.12851309900845
"42095017603","176.03",8.61537555160353
"42095011300","113",8.32336633487134
"42095015500","155",7.57081437672095
"42095017702","177.02",8.65540343296971
"42095017901","179.01",8.35516899260517
"42095017605","176.05",7.88291958373035
"42095016201","162.01",8.64637078499478
"42095016202","162.02",8.73455527530939
"42095016500","165",8.32664819611537
"42095016901","169.01",8.17150122320807
"42095017101","171.01",8.32342809840762
"42095017604","176.04",8.26696129417997
"42095017704","177.04",8.50839818025384
"42095017606","176.06",8.15676115788036
"42095018300","183",6.90097538419352
"42095017703","177.03",8.55647746953859
"42095017102","171.02",8.30322328087541
"42095018200","182",7.35023487978017
"42095015801","158.01",7.84454144609271
"42095010100","101",8.4100654971276
"42095010300","103",8.51071791344135
"42095010400","104",8.51955563615717
"42095010500","105",8.67968107150052
"42095010600","106",8.59311375865746
"42095010700","107",8.59381247418125
"42095010800","108",8.57586635209018
"42095010900","109",8.345221841722
"42095011000","110",8.39921036649143
"42095011100","111",8.13090291392161
"42095016300","163",8.72829501643451
"42095015201","152.01",7.36021246110913
"42095015400","154",7.95794355392416
"42095015600","156",7.02087795147822
"42095018100","181",7.61417715098466
"42095018002","180.02",7.82396746953441
"42095017401","174.01",8.31968305618393
"42095018001","180.01",7.62633062772473
"42095014100","141",8.68748403102623
"42095015300","153",7.30495504568503
"42095017800","178",8.69999980926512
"42095017902","179.02",8.15276675670348
"42095014700","147",8.59333964124349
"42095014600","146",8.32063561533716
"42095015902","159.02",7.33503507020876
"42095011200","112",8.24807489991387
"42095014200","142",8.66701450969307
"42095014400","144",8.81026878101614
"42095014500","145",8.69963029925797
"42095016400","164",8.11928120500298
"42095014300","143",8.75594980466556
"42095010200","102",8.41480752350828
"42095016002","160.02",7.65499609849384
"42095015901","159.01",7.3360592782122
"42095017000","170",8.3835892513144
