"GEOID","NAME","Particulate.Matter"
"05143010200","102",7.4484639346593
"05143010301","103.01",7.5789706111823
"05143010302","103.02",7.57311404054824
"05143010401","104.01",8.00266233064352
"05143010501","105.01",7.09546612771295
"05143010105","101.05",6.51694210783722
"05143010102","101.02",6.81956697412858
"05143010507","105.07",7.41151970345514
"05143010402","104.02",8.83528267016511
"05143010106","101.06",7.35591077541316
"05143010107","101.07",7.36930477528874
"05143011002","110.02",6.36963585038412
"05143010506","105.06",7.1015125360378
"05143010403","104.03",7.48166125310117
"05143010101","101.01",6.78268007412399
"05143011103","111.03",5.95807766491793
"05143011102","111.02",6.61035497239518
"05143011003","110.03",5.93642603022781
"05143011004","110.04",5.86592507936516
"05143010600","106",7.63181975111872
"05143010701","107.01",7.95719558483778
"05143010509","105.09",7.38125132618822
"05143010510","105.10",8.16034146815146
"05143010702","107.02",7.86133908218034
"05143010504","105.04",6.80029795981042
"05143011001","110.01",6.78314580436953
"05143011101","111.01",7.20744861747906
"05143011300","113",8.31532905258438
"05143010104","101.04",7.0832816009485
"05143011200","112",8.81872968104493
"05143010503","105.03",7.29872372519889
"05143010508","105.08",7.11205848240107
