"GEOID","NAME","Particulate.Matter"
"17113001302","13.02",8.5
"17113005602","56.02",6.52786591052949
"17113005202","52.02",6.37303952252438
"17113005400","54",6.45069761533053
"17113000105","1.05",6.60559374101118
"17113000104","1.04",6.85659284820197
"17113005502","55.02",6.62008637568972
"17113005700","57",6.68982204658446
"17113005601","56.01",6.72379111598752
"17113000400","4",8.49999999999997
"17113001301","13.01",8.5
"17113005501","55.01",6.46048126332896
"17113000200","2",8.27586902450746
"17113001402","14.02",6.83546461791839
"17113001200","12",8.49009784260368
"17113001303","13.03",8.44851473405829
"17113001500","15",8.42935917715008
"17113001600","16",8.49167856640512
"17113001700","17",8.43181048295815
"17113001800","18",8.41753806848174
"17113002101","21.01",6.99183678769995
"17113002102","21.02",6.61526193488854
"17113005201","52.01",6.34012651465547
"17113000102","1.02",7.95023683240496
"17113005800","58",8.31302421287065
"17113001404","14.04",7.71357357826695
"17113001106","11.06",8.30231982799266
"17113005101","51.01",6.57031955921392
"17113001403","14.03",7.9000315260766
"17113000301","3.01",8.24886890808251
"17113000302","3.02",7.2148243978641
"17113000501","5.01",8.49400743664916
"17113000502","5.02",8.48642448010046
"17113000504","5.04",7.58537716241396
"17113000505","5.05",6.96237158704714
"17113001103","11.03",7.73149405570514
"17113001104","11.04",6.75461345643216
"17113005102","51.02",6.62913126709152
"17113001105","11.05",7.79310935990223
"17113005900","59",8.40622050327358
"17113006000","60",6.45597238314782
