"GEOID","NAME","Particulate.Matter"
"53029971100","9711",3.6579528614547
"53029971300","9713",3.52734367192042
"53029971400","9714",3.60523741398535
"53029971500","9715",4.26076306354768
"53029971600","9716",3.69017426108788
"53029971700","9717",3.87736812615777
"53029971800","9718",3.77807291295925
"53029971900","9719",3.62326800188701
"53029972100","9721",3.7033125587753
"53029970602","9706.02",5.12126031274849
"53029972000","9720",3.6126673188917
"53029970601","9706.01",4.62655275360104
"53029970100","9701",3.36670892846107
"53029970200","9702",4.00307518128008
"53029970300","9703",3.48129248235931
"53029970400","9704",3.81628220225727
"53029970500","9705",3.46375528337069
"53029970900","9709",3.83249225243524
"53029970700","9707",4.97667822441229
"53029970800","9708",4.54010001776112
"53029971000","9710",3.52640470470585
