"GEOID","NAME","Particulate.Matter"
"17037002200","22",8.1106626312491
"17037001300","13",8.1618365227566
"17037001800","18",6.7507188775809
"17037002000","20",7.00812978038503
"17037002100","21",6.81400291612518
"17037000800","8",6.88258944032069
"17037001001","10.01",6.44844279396964
"17037001002","10.02",6.97826850367794
"17037001400","14",6.61882313207321
"17037000600","6",7.41278478895941
"17037000700","7",6.95478243586788
"17037000900","9",7.40605301178233
"17037001600","16",6.70294481913815
"17037000500","5",6.68574826045633
"17037001700","17",6.72718519068523
"17037001900","19",6.91418119085831
"17037000100","1",6.30897560165717
"17037001500","15",6.71707272996251
"17037000400","4",6.51851171703658
"17037000300","3",6.2559531356796
"17037000200","2",6.30157528173183
