"GEOID","NAME","Particulate.Matter"
"37109071202","712.02",8.22289349287341
"37109071203","712.03",8.16119970566134
"37109070201","702.01",7.97865852684559
"37109071002","710.02",7.56298222990572
"37109070902","709.02",7.64987495624268
"37109070202","702.02",7.38921263071355
"37109070901","709.01",7.44240383791274
"37109071101","711.01",8.0825480355947
"37109071102","711.02",7.86769567349628
"37109071001","710.01",7.37336211964834
"37109071201","712.01",8.23824364267615
"37109070300","703",7.48131618354853
"37109070500","705",7.43235852758106
"37109070700","707",7.33802574069824
"37109070600","706",7.2728771349968
"37109070800","708",7.70756524623845
"37109070100","701",7.87087912467846
"37109070400","704",7.52154158961765
