"GEOID","NAME","Particulate.Matter"
"29095011401","114.01",7.5309412334837
"29095013301","133.01",8.3879840275061
"29095013704","137.04",8.00414212956174
"29095013801","138.01",8.50524727510469
"29095013802","138.02",8.01683697231461
"29095013902","139.02",7.21427497600765
"29095008300","83",8.55215016197909
"29095012100","121",8.56400801711313
"29095014002","140.02",7.49268113991232
"29095005602","56.02",8.83682448285423
"29095015000","150",7.6189758506839
"29095012903","129.03",8.46659465629833
"29095001000","10",9.08007559088477
"29095001100","11",9.17408621035605
"29095008100","81",8.77178061232041
"29095005200","52",8.92595803357146
"29095005801","58.01",8.87363074228114
"29095005601","56.01",8.83283191907858
"29095005700","57",8.81906188036978
"29095006000","60",8.88027810746128
"29095006100","61",8.87937441138332
"29095006500","65",8.98745243510142
"29095006600","66",8.89999961853027
"29095007802","78.02",8.48264380701511
"29095007900","79",8.66492884970016
"29095008000","80",8.78036874655894
"29095008200","82",8.71583150768049
"29095008400","84",8.00261350844382
"29095008500","85",7.84701788247166
"29095008600","86",8.47660589361663
"29095008800","88",8.47055489142405
"29095009000","90",8.5054513570166
"29095009100","91",8.41899040366422
"29095009200","92",7.69697755657396
"29095009300","93",7.82022718605031
"29095009400","94",8.3879582154877
"29095009500","95",8.53397676033319
"29095010500","105",7.93959029053648
"29095010702","107.02",7.88035485168438
"29095980802","9808.02",8.24178688320415
"29095011300","113",7.97893855885784
"29095011405","114.05",8.08507014960037
"29095011900","119",8.57635667913247
"29095012300","123",7.98696212813586
"29095012400","124",8.32244650461897
"29095012701","127.01",8.112952685648
"29095012600","126",8.29816331086987
"29095013401","134.01",7.65389023219157
"29095013405","134.05",7.63520652050275
"29095013407","134.07",7.98126980922311
"29095005500","55",8.91765051841629
"29095005100","51",8.97187440854281
"29095005300","53",8.96561650149195
"29095005400","54",8.90118940350346
"29095007100","71",8.73380220887249
"29095006700","67",8.90742382630302
"29095006900","69",8.84171470531247
"29095007200","72",8.43977463774323
"29095011000","110",8.80469567950484
"29095011100","111",8.19031166327446
"29095011200","112",7.88424618252086
"29095002300","23",8.88846422800977
"29095007400","74",8.77377292137845
"29095007300","73",8.80091999051423
"29095007500","75",8.80836395242691
"29095007700","77",8.87256888998449
"29095014300","143",7.5542782116284
"29095014903","149.03",7.5099190833734
"29095007600","76",8.84440557013444
"29095010002","100.02",8.73756512621851
"29095012000","120",8.44590225762298
"29095009800","98",8.63700204016173
"29095009900","99",8.22993500255304
"29095009600","96",8.11079290093374
"29095010001","100.01",8.275800128981
"29095009700","97",8.41536723323291
"29095010103","101.03",8.07238306453154
"29095010105","101.05",8.54705199957771
"29095012501","125.01",8.10486315552685
"29095012502","125.02",7.92780514951132
"29095012904","129.04",7.92679883671961
"29095010203","102.03",8.19465154824472
"29095010204","102.04",8.1786686328386
"29095010201","102.01",7.8403928757488
"29095003800","38",8.92493138117951
"29095008700","87",8.63254464206035
"29095013901","139.01",7.36114966333035
"29095011406","114.06",7.95077965220326
"29095011500","115",8.01286729127843
"29095011600","116",8.46775275186213
"29095011700","117",8.60244471902326
"29095011800","118",8.54213344414106
"29095013502","135.02",7.39123592598584
"29095013408","134.08",7.69804730177332
"29095006300","63",8.89999961853027
"29095012200","122",8.4980179740833
"29095012802","128.02",7.66599825994768
"29095013003","130.03",8.21437610701251
"29095013100","131",8.67010419383598
"29095013203","132.03",8.41861456060521
"29095014004","140.04",7.58586762926407
"29095012804","128.04",7.98708981423154
"29095014111","141.11",7.51277438389975
"29095016300","163",8.77188305997193
"29095013416","134.16",7.54754181892077
"29095980101","9801.01",7.57532810144004
"29095013309","133.09",7.92815215208155
"29095016500","165",8.89594737174152
"29095014006","140.06",7.60401699345577
"29095015100","151",7.90362607684412
"29095018500","185",7.82424398143546
"29095014114","141.14",8.10140520213979
"29095013410","134.10",7.50745682043767
"29095013504","135.04",7.63390069206496
"29095013612","136.12",7.61662944939007
"29095008900","89",8.09317082163779
"29095013313","133.13",7.95226769993931
"29095013307","133.07",7.81371884648812
"29095013208","132.08",8.07608229217138
"29095012906","129.06",7.60076933936706
"29095013608","136.08",8.14777065251997
"29095014007","140.07",7.89533302266533
"29095012803","128.03",7.82527204957563
"29095013606","136.06",8.02605932039308
"29095014112","141.12",7.54744209259252
"29095014005","140.05",7.57317727660236
"29095019300","193",8.24498850286831
"29095015400","154",9.06095623211348
"29095015500","155",9.17029729267086
"29095017900","179",8.09326366924261
"29095018600","186",8.15426864982947
"29095015600","156",8.32817271552774
"29095017000","170",8.30907459431952
"29095016100","161",8.99908166533095
"29095016200","162",9.11037543119327
"29095017500","175",7.68377062253325
"29095016400","164",8.854777497011
"29095018100","181",7.69768677464222
"29095016700","167",8.98992567072546
"29095017800","178",9.01305433801104
"29095016800","168",8.86290960824722
"29095017200","172",7.61725077156821
"29095016900","169",8.95412169220563
"29095017300","173",8.00702428303985
"29095017400","174",8.44789984131972
"29095017700","177",7.67285670058976
"29095017600","176",7.46875974989715
"29095018000","180",8.75524415327371
"29095014804","148.04",7.66561325634336
"29095013916","139.16",7.72929296824609
"29095016000","160",8.89999961853027
"29095013210","132.10",7.8277746851894
"29095015700","157",9.10979764795958
"29095016600","166",8.99374648938693
"29095989100","9891",7.68727140555365
"29095015800","158",9.15319788305242
"29095014806","148.06",8.00610111658111
"29095015300","153",9.23672185698525
"29095015200","152",9.20966478111025
"29095015900","159",9.16148206665309
"29095017100","171",8.87012862056899
"29095988300","9883",7.62341688318354
"29095989200","9892",7.58606000075135
"29095001900","19",8.98118604712766
"29095000300","3",9.20414220950059
"29095013703","137.03",8.68609109614373
"29095014101","141.01",8.01849380789809
"29095000800","8",9.00014895113145
"29095000900","9",9.00000000000007
"29095000600","6",9.08011424245828
"29095000700","7",9.01135600450666
"29095001800","18",8.98142725061962
"29095010600","106",7.76690868610715
"29095002000","20",8.97758135173511
"29095002100","21",8.93123605156674
"29095002200","22",8.8774210375653
"29095004300","43",9.1983238719131
"29095004400","44",9.16126645914057
"29095003400","34",8.83467233069472
"29095003700","37",8.91030431636799
"29095004600","46",8.99243585824541
"29095013904","139.04",7.9429390960568
"29095014105","141.05",7.8011491216409
"29095014203","142.03",7.72333686506806
"29095014108","141.08",8.51655602984536
"29095014905","149.05",7.59054854818096
"29095014204","142.04",7.93948776318498
"29095018200","182",7.67682937934559
"29095014120","141.20",7.57485786969094
"29095014400","144",7.47066864081796
"29095014501","145.01",8.31127278496086
"29095014502","145.02",8.10792777669139
"29095014601","146.01",8.37797943075096
"29095014603","146.03",8.2118815391578
"29095014604","146.04",8.15195828156959
"29095014701","147.01",7.8398848193652
"29095014702","147.02",7.60406513491126
"29095014902","149.02",7.73662440640646
"29095014904","149.04",7.90616434922666
