"GEOID","NAME","Particulate.Matter"
"21133950401","9504.01",6.40328420840789
"21133950402","9504.02",6.49081933622842
"21133950100","9501",5.80477522368239
"21133950200","9502",6.05511553157781
"21133950300","9503",6.19891484273658
"21133950600","9506",6.60192705013693
"21133950500","9505",5.4771084255343
