"GEOID","NAME","Particulate.Matter"
"46103010700","107",6.05005688897072
"46103011600","116",3.83276339989031
"46103010905","109.05",4.35266401802047
"46103010906","109.06",5.02567286582073
"46103011500","115",4.70183940520147
"46103010904","109.04",5.7288635887936
"46103010907","109.07",4.78469097698518
"46103011400","114",4.74142172354401
"46103011300","113",3.67426146644241
"46103010800","108",5.89262915420356
"46103011700","117",1.92184495065118
"46103011002","110.02",5.43280554117628
"46103011200","112",5.75527497788173
"46103011001","110.01",6.01072393303041
"46103010500","105",5.81429576805145
"46103011100","111",6.19633857286147
"46103010200","102",6.05594963222182
"46103010903","109.03",4.6002352946938
"46103011005","110.05",3.06135726081627
"46103011004","110.04",3.96333079800268
"46103010300","103",5.37685977297454
"46103010400","104",5.13263490377951
"46103010600","106",5.80946139708765
