"GEOID","NAME","Particulate.Matter"
"39113980000","9800",10.1289975114312
"39113110201","1102.01",9.59989717977054
"39113091100","911",10.2150091539654
"39113040406","404.06",8.89989756283795
"39113050104","501.04",9.99237151183446
"39113050105","501.05",10.1320962777517
"39113060100","601",9.16991653968435
"39113003201","32.01",10.0454158195059
"39113000900","9",11.2910984915524
"39113070101","701.01",8.96694251973135
"39113090302","903.02",10.2544216414393
"39113003100","31",10.0752162128164
"39113021700","217",9.81967921198367
"39113130101","1301.01",8.93654352932831
"39113100400","1004",9.47706926201166
"39113020602","206.02",9.72307438403226
"39113021800","218",9.72618972510985
"39113001700","17",11.3938998588836
"39113070700","707",9.67667320906122
"39113002700","27",10.3874069375347
"39113140100","1401",9.0299376284386
"39113150100","1501",9.0513704779837
"39113080400","804",11.0052299422778
"39113020500","205",9.77303363828312
"39113120101","1201.01",8.92460194572412
"39113000400","4",10.4260307438453
"39113040306","403.06",8.76121814741435
"39113100102","1001.02",10.2670534254466
"39113000200","2",10.0360478523925
"39113000300","3",10.1311999454613
"39113003800","38",10.8238487841277
"39113110202","1102.02",10.3796357714588
"39113050301","503.01",10.1660303485182
"39113030100","301",10.6202223032352
"39113000100","1",9.3930281804907
"39113070600","706",9.47279111696501
"39113003402","34.02",10.7405927918095
"39113003403","34.03",10.3873601439799
"39113090304","903.04",9.47685155268999
"39113040204","402.04",9.72736086716394
"39113040303","403.03",9.00267658650868
"39113050504","505.04",9.41637903630474
"39113090303","903.03",9.36607658779871
"39113040305","403.05",8.49178165207465
"39113040403","404.03",9.63325897360539
"39113040405","404.05",9.44652334034094
"39113050503","505.03",10.2289870553716
"39113165100","1651",11.1707552096653
"39113001501","15.01",11.1657254379209
"39113165200","1652",11.2179665287588
"39113003404","34.04",10.8511385327629
"39113004600","46",10.2901432399262
"39113003900","39",10.8766902741263
"39113021601","216.01",9.83969178037216
"39113021602","216.02",9.73274412661517
"39113021900","219",9.73208716917327
"39113030200","302",9.9914634397281
"39113040101","401.01",9.45657400642093
"39113040102","401.02",9.46856038711773
"39113040103","401.03",9.57791837567547
"39113040201","402.01",9.74723306935059
"39113040302","403.02",9.29154221228832
"39113040401","404.01",9.82872462695567
"39113050101","501.01",10.3573578390609
"39113050103","501.03",9.40908399264078
"39113050302","503.02",10.6185512993614
"39113050303","503.03",10.2331198372763
"39113050401","504.01",10.5415134732522
"39113050402","504.02",10.6727074995987
"39113000500","5",10.4051217959078
"39113000600","6",10.9926272166637
"39113000700","7",11.1019192804385
"39113050502","505.02",9.6781113950509
"39113050600","506",9.74363546366539
"39113060200","602",9.16464940608738
"39113060300","603",9.47263534408854
"39113070102","701.02",9.62610946938526
"39113070201","702.01",9.49151172860584
"39113000801","8.01",11.1165389115121
"39113000802","8.02",11.2289052784599
"39113001000","10",11.261658827758
"39113001100","11",11.2798816811102
"39113001200","12",11.3516085041099
"39113001600","16",11.1914568897505
"39113070202","702.02",9.75222630858023
"39113070300","703",9.67204178866218
"39113070400","704",9.04814499629994
"39113070500","705",9.26222444187417
"39113001800","18",11.1825549620152
"39113001900","19",11.0741179807106
"39113002000","20",10.9358391361081
"39113002200","22",10.8536725471483
"39113002300","23",10.8493529967053
"39113080100","801",9.63322091068857
"39113080200","802",10.0998888465671
"39113080300","803",10.5913974063685
"39113080500","805",10.3949627010442
"39113080600","806",11.4907980084497
"39113080700","807",10.8990274468327
"39113002400","24",10.7141523337676
"39113002500","25",10.5393543491604
"39113002600","26",10.4983654780598
"39113002800","28",10.2268987612537
"39113002900","29",10.2153714440016
"39113003000","30",10.2066866857475
"39113003300","33",10.5608693273704
"39113090600","906",10.5261017675496
"39113090700","907",10.5664425015822
"39113090800","908",10.2370222295623
"39113090900","909",10.3634829164779
"39113003500","35",10.9962854133699
"39113091000","910",10.2436453337177
"39113100101","1001.01",10.2826227074989
"39113100201","1002.01",9.69561600183989
"39113100202","1002.02",10.2034151711786
"39113100203","1002.03",9.43634431034823
"39113100301","1003.01",9.77501718554496
"39113100302","1003.02",9.68603486061565
"39113110100","1101",9.06181413289309
"39113115002","1150.02",9.69567372639609
"39113115011","1150.11",10.5398677652046
"39113115012","1150.12",9.69073057446099
"39113120102","1201.02",9.78636670520963
"39113120103","1201.03",9.52172879269301
"39113125000","1250",9.0907374837
"39113020400","204",9.68511837794671
"39113020601","206.01",9.73957406199053
"39113020700","207",9.78368178962984
"39113020800","208",9.81343241535993
"39113020900","209",9.92178542526205
"39113021100","211",10.1284856620322
"39113004100","41",10.9256475308743
"39113004200","42",10.6096915622705
"39113004300","43",10.1003752484126
"39113004400","44",10.3117041354011
"39113021000","210",10.0025684231135
"39113021200","212",10.0579722179607
"39113021301","213.01",10.0260965069072
"39113021302","213.02",10.0586158611582
"39113021400","214",9.98083111170646
"39113021501","215.01",10.0061971364699
"39113125101","1251.01",9.5033245814066
"39113010100","101",9.92015830806088
"39113010200","102",10.0497682176594
"39113020100","201",9.68061895072735
"39113020200","202",10.2845726886119
"39113125102","1251.02",9.9000815301908
"39113130102","1301.02",9.0293056889159
"39113160100","1601",9.15597762052355
"39113165000","1650",9.42579625389423
"39113020300","203",9.87938891289705
"39113021502","215.02",9.9336195314351
"39113040203","402.03",9.63992784056757
