"GEOID","NAME","Particulate.Matter"
"27145011304","113.04",5.43191321845799
"27145011000","110",5.59640880722354
"27145010900","109",5.28949119989857
"27145000602","6.02",7.58480710085972
"27145000500","5",5.88434536177266
"27145001001","10.01",5.75882153807862
"27145010402","104.02",5.48554191345003
"27145010500","105",5.33285843084271
"27145000302","3.02",6.69272564447615
"27145011200","112",5.41075097212146
"27145011301","113.01",5.63257961268159
"27145010401","104.01",5.42682672498972
"27145011500","115",5.26329952897234
"27145011302","113.02",5.71121543695142
"27145000601","6.01",7.40251695449742
"27145000701","7.01",6.85342414531539
"27145000801","8.01",7.44823788056975
"27145010200","102",5.19771124296211
"27145010403","104.03",5.10876100677442
"27145010600","106",5.38044881668786
"27145011100","111",5.52648607887887
"27145011400","114",5.46985755054356
"27145000301","3.01",7.33198998345565
"27145011600","116",7.62532723580655
"27145000402","4.02",6.0341961545172
"27145000901","9.01",6.76933200776189
"27145010101","101.01",5.45564740812902
"27145010102","101.02",5.71658657152943
"27145000401","4.01",5.87946052056119
