"GEOID","NAME","Particulate.Matter"
"33017080204","802.04",6.29457362256517
"33017080203","802.03",6.26006470045907
"33017080202","802.02",6.03847466582912
"33017081200","812",5.97028460973367
"33017080100","801",5.87948219660575
"33017086000","860",5.15972015926216
"33017083001","830.01",5.76559038542501
"33017084200","842",5.56069711078327
"33017088000","880",4.90482321582722
"33017080500","805",5.82187191776046
"33017081100","811",6.08909773611026
"33017081300","813",6.10816098859202
"33017081400","814",5.80020912140412
"33017081500","815",6.46223147054719
"33017081600","816",5.88233718139186
"33017082000","820",5.65272549108872
"33017083002","830.02",6.00881487224036
"33017084100","841",5.56237289669781
"33017084300","843",6.49162233752542
"33017084400","844",6.64978919911449
"33017084500","845",5.70023456505014
"33017084600","846",5.47878403622277
"33017085000","850",5.57125959270865
"33017087000","870",5.0873803618522
"33017088500","885",4.71019039542788
