"GEOID","NAME","Particulate.Matter"
"29031880400","8804",8.63688114849957
"29031880100","8801",8.22252298764377
"29031880600","8806",8.22617711612154
"29031881300","8813",10.0149603574823
"29031881600","8816",11.0065530954633
"29031880200","8802",8.26827211793396
"29031880300","8803",8.65224064009382
"29031880500","8805",8.76114119331636
"29031881500","8815",8.96008568402751
"29031881400","8814",9.22608314516678
"29031881100","8811",11.2521333999104
"29031881200","8812",9.59181885337881
"29031880900","8809",9.4104965899243
"29031881000","8810",10.7758148659283
"29031880700","8807",8.99055513634087
"29031880800","8808",11.0050466953336
